,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1981-10-05,,,200.06,,,45126.0,,,,8965.625,,293.28,,,,,,26.561999999999998,,,2131.89,,,,,448.5,2353.49,34.141,,,,,,,3686.375,,,,,,91.91,43.94,,58.388000000000005,940.375,,,17678.5,
1981-10-06,,,203.61,,,44029.0,,,,9041.625,,292.7,,,,,,26.362,,,2208.46,,,,,447.14,2394.95,33.832,,,,,,,3709.3125,,,,,,89.68,43.94,,61.102,945.3125,,,17750.8125,
1981-10-07,,,203.61,,,42209.0,,,,8958.0,,295.38,,,,,,26.252,,,2170.18,,,,,444.24,2364.47,33.522,,,,,,,3668.0,,,,,,88.84,43.9,,59.335,944.25,,,17730.125,
1981-10-08,,,200.42,,,40615.0,,,,8874.3125,,296.27,,,,,,26.311999999999998,,,2189.32,,,,,443.9,2355.44,33.625,,,,,,,3718.5,,,,,,87.02,43.67,,60.913000000000004,936.4375,,,17719.8125,
1981-10-09,,,200.42,,,41898.0,,,,8874.3125,,293.73,,,,,,26.272,,,2186.93,,,,,444.07,2326.38,33.974000000000004,,,,,,,3741.5,,,,,,87.02,43.85,,60.976000000000006,940.0,,,17688.8125,
1981-10-12,,,204.43,,,42788.0,,,,8988.4375,,300.86,,,,,,26.441999999999997,,,2163.0,,,,,427.06,2299.62,33.766999999999996,,,,,,,3810.3125,,,,,,86.95,43.83,,59.713,945.6875,,,18050.4375,
1981-10-13,,,204.61,,,43698.0,,,,9079.6875,,302.64,,,,,,26.642,,,2182.14,,,,,415.15,2383.08,34.128,,,,,,,3837.875,,,,,,89.61,44.24,,61.733000000000004,954.5,,,18226.125,
1981-10-14,,,202.61,,,43243.0,,,,9034.0625,,297.74,,,,,,26.682,,,2163.0,,,,,398.14,2419.75,33.806,,,,,,,3805.75,,,,,,90.23,44.24,,61.79600000000001,950.25,,,18112.4375,
1981-10-15,,,196.69,,,42395.0,,,,8927.5625,,296.94,,,,,,26.741,,,2154.39,,,,,396.94,2419.75,34.051,,,,,,,3773.625,,,,,,87.3,43.99,,60.534,938.9375,,,17885.125,
1981-10-16,,,194.69,,,44133.0,,,,8843.9375,,298.1,,,,,,26.771,,,2141.46,,,,,398.48,2396.36,34.257,,,,,,,3782.8125,,,,,,86.67,43.62,,60.408,928.0,,,17833.5,
1981-10-19,,,193.96,,,43905.0,,,,8859.125,,289.18,,,,,,26.771,,,2118.49,,,,,390.31,2370.14,34.18,,,,,,,3865.4375,,,,,,84.16,43.49,,58.703,928.3125,,,17833.5,
1981-10-20,,,190.51,,,42084.0,,,,8767.875,,288.24,,,,,,26.305,,,2093.61,,,,,393.03,2304.94,33.561,,,,,,,3837.875,,,,,,82.76,43.12,,57.946000000000005,919.5,,,17647.5,
1981-10-21,,,191.42,,,40264.0,,,,8775.5,,292.92,,,,,,26.072,,,2096.0,,,,,392.86,2361.46,33.122,,,,,,,3902.125,,,,,,84.16,43.23,,58.071999999999996,923.0,,,17802.5,
1981-10-22,,,190.69,,,39850.0,,,,8729.875,,289.8,,,,,,25.985,,,2101.75,,,,,381.97,2385.91,33.342,,,,,,,3915.9375,,,,,,83.11,43.14,,58.513999999999996,917.75,,,17771.5,
1981-10-23,,,191.23,,,39664.0,,,,8737.4375,,290.83,,,,,,25.723000000000003,,,2086.43,,,,,384.86,2451.29,33.11,,,,,,,3993.9375,,,,,,82.83,43.23,,58.577,919.5,,,18091.75,
1981-10-26,,,188.05,,,38877.0,,,,8669.0,,292.61,,,,,,25.529,,,2056.76,,,,,398.14,2454.13,32.748000000000005,,,,,,,3993.9375,,,,,,81.08,42.85,,56.873000000000005,910.3125,,,18071.125,
1981-10-27,,,187.32,,,38857.0,,,,8676.625,,294.26,,,,,,25.82,,,2169.22,,,,,393.03,2429.5,32.864000000000004,,,,,,,4039.875,,,,,,82.13,42.75,,58.198,908.5,,,18091.75,
1981-10-28,,,187.96,,,38712.0,,,,8737.4375,,291.59,,,,,,25.906999999999996,,,2048.15,,,,,393.03,2532.62,32.826,,,,,,,4053.625,,,,,,88.21,42.85,,57.504,910.9375,,,18009.125,
1981-10-29,,,191.69,,,39974.0,,,,8760.25,,292.52,,,,,,26.276,,,2073.51,,,,,395.07,2530.49,33.148,,,,,,,3993.9375,,,,,,86.81,42.85,,59.208,917.8125,,,18009.125,
1981-10-30,,,193.51,,,39953.0,,,,8745.0625,,293.68,,,,,,26.16,,,2063.46,,,,,400.18,2500.37,32.916,,,,,,,4026.125,,,,,,87.44,43.21,,58.388000000000005,922.25,,,18153.75,
1981-11-02,,,194.51,,,40967.0,,,,8783.0625,,292.84,,,,,,26.14,,,2069.68,,,,,393.39,2558.13,32.723,,,,,,,3984.8125,,,,,,87.09,43.58,,57.946000000000005,929.8125,,,18257.0625,
1981-11-03,,,193.14,,,40471.0,,,,8745.0625,,291.81,,,,,,26.17,,,2077.82,,,,,399.68,2628.12,32.645,,,,,,,3984.8125,,,,,,87.44,43.53,,58.325,927.4375,,,18122.75,
1981-11-04,,,192.23,,,39581.0,,,,8714.625,,291.68,,,,,,26.373,,,2073.51,,,,,398.52,2652.57,32.903,,,,,,,3975.625,,,,,,85.62,43.62,,58.325,925.375,,,18019.4375,
1981-11-05,,,192.6,,,38857.0,,,,8707.0625,,290.47,,,,,,26.393,,,2063.46,,,,,408.63,2651.5,33.148,,,,,,,4085.75,,,,,,85.34,43.62,,58.261,926.0625,,,18102.125,
1981-11-06,,,190.32,,,40202.0,,,,8638.625,,286.37,,,,,,26.081999999999997,,,2062.03,,,,,401.67,2588.78,32.89,,,,,,,4195.9375,,,,,,86.04,43.69,,58.18600000000001,918.8125,,,18133.125,
1981-11-09,,,188.78,,,39850.0,,,,8623.375,,284.72,,,,,,26.111,,,2026.62,,,,,390.74,2569.47,33.006,,,,,,,4131.6875,,,,,,87.37,43.55,,56.052,916.4375,,,17967.8125,
1981-11-10,,,184.96,,,38070.0,,,,8539.75,,281.34,,,,,,26.684,,,1981.15,,,,,389.58,2544.84,33.264,,,,,,,4140.875,,,,,,85.55,42.8,,55.232,895.8125,,,17781.8125,
1981-11-11,,,186.59,,,39333.0,,,,8516.9375,,282.27,,,,,,26.509,,,1972.06,,,,,395.87,2559.37,32.981,,,,,,,4251.0625,,,,,,85.83,42.85,,54.222,899.9375,,,17823.125,
1981-11-12,,,187.05,,,39271.0,,,,8562.5625,,280.8,,,,,,26.596999999999998,,,1981.15,,,,,398.36,2637.51,33.097,,,,,,,4310.75,,,,,,86.53,42.94,,54.916000000000004,902.0,,,18009.125,
1981-11-13,,,184.77,,,40946.0,,,,8471.3125,,279.73,,,,,,26.791,,,1986.9,,,,,406.31,2601.36,33.471,,,,,,,4269.4375,,,,,,86.53,42.75,,54.727,893.75,,,17936.8125,
1981-11-16,,,184.41,,,40104.0,,,,8402.875,,277.68,,,,,,26.605999999999998,,,1920.86,,,,,405.97,2567.88,33.458,,,,,,,4159.25,,,,,,84.93,42.3,,52.644,886.875,,,18050.4375,
1981-11-17,,,183.68,,,39322.0,,,,8342.0625,,277.06,,,,,,26.635,,,1938.09,,,,,410.12,2611.86,33.368,,,,,,,4104.125,,,,,,82.48,42.11,,52.328,882.75,,,17802.5,
1981-11-18,,,184.05,,,37638.0,,,,8311.625,,278.66,,,,,,26.166,,,1904.59,,,,,408.63,2629.9,32.852,,,,,,,4131.6875,,,,,,82.2,42.07,,52.138999999999996,882.4375,,,17502.8125,
1981-11-19,,,186.23,,,37357.0,,,,8357.25,,277.73,,,,,,25.99,,,1916.55,,,,,405.15,2605.97,32.580999999999996,,,,,,,4241.875,,,,,,84.37,42.55,,51.507,890.6875,,,17399.5,
1981-11-20,,,185.5,,,36635.0,,,,8372.4375,,275.76,,,,,,25.834,,,1904.59,,,,,404.32,2562.35,32.4,,,,,,,4186.75,,,,,,84.51,42.78,,51.507,894.125,,,17244.5625,
1981-11-23,,,183.05,,,37558.0,,,,8288.8125,,272.01,,,,,,25.491,,,1885.45,,,,,408.79,2492.6,31.846,,,,,,,4154.625,,,,,,83.67,42.07,,50.56100000000001,879.6875,,,17089.5625,
1981-11-24,,,181.5,,,38500.0,,,,8091.0625,,269.84,,,,,,25.951,,,1922.77,,,,,409.62,2443.1,32.336,,,,,,,4062.8125,,,,,,84.86,41.79,,50.93899999999999,874.875,,,16872.5625,
1981-11-25,,,180.95,,,38741.0,,,,8083.5,,269.2,,,,,,25.834,,,1973.98,,,,,408.63,2468.86,32.271,,,,,,,4044.4375,,,,,,90.79,41.89,,52.328,879.6875,,,16996.5625,
1981-11-27,,,180.77,,,39001.0,,,,8007.4375,,270.43,,,,,,25.765,,,1981.15,,,,,409.29,2395.25,32.091,,,,,,,4145.4375,,,,,,92.68,42.14,,52.45399999999999,883.4375,,,17244.5625,
1981-11-30,,,179.52,,,38320.0,,,,7957.75,,272.01,,,,,,26.0,,,1950.48,,,,,416.24,2386.6,32.31,,,,,,,4219.9375,,,,,,90.86,42.54,,51.677,887.9375,,,17185.875,
1981-12-01,,,183.18,,,39904.0,,,,8085.5,,271.33,,,,,,25.921999999999997,,,1944.34,,,,,417.24,2360.28,32.271,,,,,,,4249.6875,,,,,,90.58,43.01,,51.034,900.3125,,,17156.5625,
1981-12-02,,,182.2,,,41027.0,,,,8050.0625,,273.59,,,,,,25.912,,,2024.57,,,,,418.23,2410.89,32.271,,,,,,,4279.5,,,,,,89.4,43.03,,53.758,896.875,,,17146.75,
1981-12-03,,,181.31,,,41448.0,,,,8057.125,,268.94,,,,,,25.746,,,2019.85,,,,,420.55,2428.19,32.0,,,,,,,4284.4375,,,,,,88.07,43.64,,54.309,901.3125,,,17234.75,
1981-12-04,,,183.36,,,41548.0,,,,8092.625,,269.16,,,,,,25.335,,,2024.57,,,,,413.93,2433.53,31.549,,,,,,,4309.3125,,,,,,90.65,44.13,,55.84,914.0,,,17107.6875,
1981-12-07,,,180.68,,,41087.0,,,,7879.6875,,265.96,,,,,,24.748,,,2000.97,,,,,409.78,2507.14,30.766,,,,,,,4224.875,,,,,,92.47,43.35,,55.656000000000006,894.125,,,16482.0,
1981-12-08,,,176.13,,,40545.0,,,,7759.0,,264.12,,,,,,24.514,,,1962.28,,,,,412.93,2504.2,30.662,,,,,,,4130.5625,,,,,,91.84,41.87,,55.105,865.9375,,,16100.75,
1981-12-09,,,177.74,,,40425.0,,,,7766.0625,,263.74,,,,,,24.719,,,1967.0,,,,,412.6,2460.21,30.805,,,,,,,4041.1875,,,,,,89.33,42.2,,53.881,872.8125,,,16139.875,
1981-12-10,,,176.94,,,40445.0,,,,7652.5,,263.36,,,,,,24.131999999999998,,,1951.42,,,,,407.96,2456.72,30.022,,,,,,,3961.75,,,,,,91.14,41.6,,52.778999999999996,863.875,,,16110.5625,
1981-12-11,,,177.47,,,41087.0,,,,7737.6875,,267.02,,,,,,23.546,,,1946.7,,,,,414.09,2530.33,29.239,,,,,,,4006.4375,,,,,,91.91,42.54,,53.452,878.625,,,16179.0,
1981-12-14,,,174.89,,,40726.0,,,,7574.4375,,266.68,,,,,,23.594,,,1979.74,,,,,405.64,2554.99,29.656999999999996,,,,,,,3932.0,,,,,,91.84,42.07,,54.738,867.0,,,15699.9375,
1981-12-15,,,172.39,,,41147.0,,,,7467.9375,,267.88,,,,,,23.008000000000003,,,1996.26,,,,,412.93,2534.01,28.874000000000002,,,,,,,3837.625,,,,,,91.42,41.6,,54.493,856.0,,,15465.3125,
1981-12-16,,,171.85,,,40365.0,,,,7567.3125,,270.48,,,,,,22.998,,,2021.27,,,,,413.1,2534.01,29.044,,,,,,,3807.875,,,,,,94.77,41.46,,55.595,850.8125,,,15572.875,
1981-12-17,,,171.59,,,40545.0,,,,7659.625,,269.62,,,,,,23.409000000000002,,,1992.95,,,,,429.66,2547.82,29.709,,,,,,,3817.8125,,,,,,93.87,41.49,,55.595,852.875,,,15699.9375,
1981-12-18,,,169.62,,,39884.0,,,,7567.3125,,268.3,,,,,,23.379,,,1975.02,,,,,416.08,2521.68,29.944000000000003,,,,,,,3822.75,,,,,,94.21,41.29,,54.493,848.8125,,,15348.0,
1981-12-21,,,167.93,,,39182.0,,,,7546.0,,269.2,,,,,,23.008000000000003,,,1915.08,,,,,402.99,2508.8,29.5,,,,,,,3763.1875,,,,,,95.75,40.61,,51.738,833.3125,,,14966.75,
1981-12-22,,,167.13,,,39583.0,,,,7560.1875,,273.08,,,,,,22.587,,,1927.35,,,,,392.06,2571.0,29.057,,,,,,,3778.0625,,,,,,98.13,40.9,,51.86,837.4375,,,14996.125,
1981-12-23,,,168.11,,,40265.0,,,,7503.4375,,274.36,,,,,,23.174,,,1925.47,,,,,394.21,2569.53,29.84,,,,,,,3773.125,,,,,,96.24,40.66,,51.615,835.75,,,14712.625,
1981-12-24,,,170.25,,,40265.0,,,,7617.0,,274.36,,,,,,23.663,,,1917.44,,,,,394.21,2569.53,30.453000000000003,,,,,,,3872.375,,,,,,96.24,40.99,,51.493,844.0,,,14839.6875,
1981-12-28,,,171.29,,,39944.0,,,,7822.875,,280.41,,,,,,23.35,,,1874.5,,,,,384.28,2562.54,29.84,,,,,,,3991.5625,,,,,,96.87,41.62,,49.993,854.25,,,15377.375,
1981-12-29,,,168.26,,,39984.0,,,,7695.125,,279.13,,,,,,22.881,,,1882.99,,,,,387.26,2564.56,29.057,,,,,,,3971.6875,,,,,,92.33,41.22,,50.115,846.1875,,,15289.375,
1981-12-30,,,167.48,,,40144.0,,,,7688.0,,275.25,,,,,,22.625999999999998,,,1901.87,,,,,385.93,2557.94,28.574,,,,,,,4061.0625,,,,,,91.84,41.11,,51.309,846.1875,,,15279.625,
1981-12-31,,,165.67,,,41187.0,,,,7680.875,,274.06,,,,,,22.430999999999997,,,1900.93,,,,,388.25,2571.19,28.522,,,,,,,4110.6875,,,,,,92.05,41.18,,50.758,842.5,,,15308.9375,
1982-01-04,,,165.93,,,42952.0,,,,7730.5625,,278.96,,,,,,23.018,,,1922.16,,,,,388.25,2620.69,29.305,,,,,,,4041.1875,,,,,,88.98,41.51,,51.309,847.5625,,,15279.625,
1982-01-05,,,165.32,,,43293.0,,,,7744.8125,,276.66,,,,,,22.959,,,1914.14,,,,,391.36,2635.78,29.566,,,,,,,4026.3125,,,,,,89.4,41.47,,51.922,847.5625,,,15289.375,
1982-01-06,,,168.0,,,43012.0,,,,7844.1875,,280.46,,,,,,23.467,,,1901.87,,,,,402.64,2614.44,30.348000000000003,,,,,,,4145.4375,,,,,,90.86,41.93,,51.677,858.3125,,,15699.9375,
1982-01-07,,,169.64,,,43032.0,,,,7844.1875,,281.01,,,,,,23.604,,,1897.15,,,,,399.04,2569.53,30.596,,,,,,,4219.9375,,,,,,90.51,41.98,,51.615,861.3125,,,15651.0625,
1982-01-08,,,168.52,,,43132.0,,,,7801.5625,,281.65,,,,,,24.171,,,1875.91,,,,,405.09,2546.53,31.026999999999997,,,,,,,4229.875,,,,,,91.14,41.89,,51.003,858.3125,,,15719.5,
1982-01-11,,,167.4,,,43112.0,,,,7751.875,,277.81,,,,,,24.563000000000002,,,1831.08,,,,,421.44,2574.32,31.301,,,,,,,4135.5,,,,,,91.14,41.84,,50.268,853.625,,,15406.6875,
1982-01-12,,,166.71,,,43072.0,,,,7709.3125,,279.47,,,,,,24.328000000000003,,,1840.52,,,,,437.78,2553.89,31.561999999999998,,,,,,,4205.0625,,,,,,91.77,41.75,,50.391000000000005,854.9375,,,15230.6875,
1982-01-13,,,166.96,,,42049.0,,,,7702.1875,,280.84,,,,,,24.318,,,1791.44,,,,,454.13,2522.05,31.392,,,,,,,4210.0,,,,,,92.89,42.11,,49.105,860.3125,,,15191.625,
1982-01-14,,,167.48,,,42230.0,,,,7709.3125,,280.16,,,,,,24.905,,,1786.72,,,,,480.29,2531.8,31.914,,,,,,,4180.1875,,,,,,93.45,42.88,,48.92100000000001,870.0625,,,15240.5,
1982-01-15,,,166.88,,,42009.0,,,,7737.6875,,277.68,,,,,,25.482,,,1755.57,,,,,506.44,2513.22,32.266,,,,,,,4180.1875,,,,,,93.24,43.0,,48.187,869.75,,,15406.6875,
1982-01-18,,,167.74,,,42731.0,,,,7751.875,,277.98,,,,,,25.482,,,1779.17,,,,,480.29,2495.73,31.81,,,,,,,4155.375,,,,,,92.82,43.11,,49.105,872.75,,,15308.9375,
1982-01-19,,,166.96,,,43112.0,,,,7659.625,,276.15,,,,,,25.368000000000002,,,1751.8,,,,,481.43,2500.33,31.458000000000002,,,,,,,4056.125,,,,,,92.89,42.18,,48.553999999999995,858.625,,,14966.75,
1982-01-20,,,167.57,,,43192.0,,,,7680.875,,275.64,,,,,,25.43,,,1767.37,,,,,488.79,2568.98,31.705,,,,,,,4135.5,,,,,,93.1,42.4,,48.799,863.375,,,15054.75,
1982-01-21,,,168.43,,,42851.0,,,,7730.5625,,274.83,,,,,,25.811999999999998,,,1776.81,,,,,493.2,2548.0,32.135999999999996,,,,,,,4150.4375,,,,,,95.12,42.44,,48.615,864.6875,,,14927.6875,
1982-01-22,,,169.3,,,41247.0,,,,7737.6875,,274.53,,,,,,25.554000000000002,,,1786.25,,,,,494.67,2574.32,32.358000000000004,,,,,,,4135.5,,,,,,94.91,42.22,,48.585,865.375,,,14810.375,
1982-01-25,,,170.94,,,40184.0,,,,7688.0,,273.55,,,,,,25.203000000000003,,,1772.56,,,,,483.07,2570.27,32.332,,,,,,,4100.75,,,,,,95.47,41.71,,48.676,860.6875,,,14595.3125,
1982-01-26,,,174.83,,,41027.0,,,,7723.5,,277.77,,,,,,25.399,,,1776.34,,,,,471.62,2632.47,32.28,,,,,,,4160.375,,,,,,96.87,42.04,,49.166000000000004,871.0625,,,14605.0625,
1982-01-27,,,175.35,,,40686.0,,,,7808.6875,,279.6,,,,,,25.502,,,1811.02,,,,,476.36,2666.89,32.149,,,,,,,4279.5,,,,,,97.71,42.71,,50.452,883.1875,,,14839.6875,
1982-01-28,,,173.45,,,40706.0,,,,7744.8125,,277.73,,,,,,25.554000000000002,,,1814.72,,,,,481.43,2649.77,32.188,,,,,,,4259.625,,,,,,95.54,42.37,,50.758,875.8125,,,14663.6875,
1982-01-29,,,174.4,,,38941.0,,,,7780.25,,280.58,,,,,,25.999000000000002,,,1811.95,,,,,466.72,2744.74,32.593,,,,,,,4284.4375,,,,,,94.84,42.71,,50.696999999999996,883.5625,,,14741.9375,
1982-02-01,,,175.26,,,37578.0,,,,7872.5625,,278.88,,,,,,26.443,,,1799.92,,,,,456.91,2736.27,32.619,,,,,,,4373.8125,,,,,,95.54,42.97,,50.513000000000005,889.25,,,14898.3125,
1982-02-02,,,174.48,,,37838.0,,,,7822.875,,274.87,,,,,,26.65,,,1779.11,,,,,460.34,2730.2,32.906,,,,,,,4344.0625,,,,,,95.54,42.35,,50.36,877.8125,,,14917.875,
1982-02-03,,,171.03,,,38620.0,,,,7801.5625,,275.55,,,,,,27.177,,,1788.82,,,,,463.78,2759.09,33.65,,,,,,,4314.25,,,,,,93.59,42.4,,51.034,871.0625,,,14790.8125,
1982-02-04,,,171.29,,,38721.0,,,,7794.5,,272.65,,,,,,26.805,,,1821.2,,,,,459.85,2827.55,33.623000000000005,,,,,,,4339.0625,,,,,,94.77,42.71,,52.718,875.125,,,14536.625,
1982-02-05,,,170.25,,,39864.0,,,,7751.875,,274.78,,,,,,26.95,,,1812.87,,,,,458.55,2769.03,34.224000000000004,,,,,,,4334.125,,,,,,94.7,42.4,,53.085,870.0625,,,14487.75,
1982-02-08,,,166.88,,,39202.0,,,,7702.1875,,271.5,,,,,,26.515,,,1788.82,,,,,455.77,2747.5,33.821999999999996,,,,,,,4249.6875,,,,,,93.66,42.0,,51.952,858.3125,,,14341.125,
1982-02-09,,,166.45,,,39122.0,,,,7645.375,,269.58,,,,,,26.95,,,1792.52,,,,,445.14,2847.61,34.398,,,,,,,4259.625,,,,,,93.31,41.51,,52.35,848.875,,,14292.25,
1982-02-10,,,167.14,,,39358.0,,,,7702.1875,,268.73,,,,,,26.381,,,1809.63,,,,,450.37,2903.19,33.835,,,,,,,4339.0625,,,,,,93.73,41.47,,53.881,850.5625,,,14409.5625,
1982-02-11,,,164.89,,,39102.0,,,,7702.1875,,268.73,,,,,,26.36,,,1778.19,,,,,434.02,2938.71,33.661,,,,,,,4398.625,,,,,,94.35,41.58,,53.023999999999994,846.1875,,,14458.4375,
1982-02-12,,,162.38,,,39122.0,,,,7666.6875,,266.6,,,,,,26.474,,,1780.04,,,,,428.47,2920.31,33.661,,,,,,,4354.0,,,,,,94.77,41.47,,52.931999999999995,841.5,,,14331.3125,
1982-02-16,,,161.43,,,39220.0,,,,7617.0,,268.26,,,,,,26.298000000000002,,,1765.7,,,,,429.77,2920.31,33.969,,,,,,,4378.8125,,,,,,96.94,41.44,,52.105,838.8125,,,14165.125,
1982-02-17,,,160.48,,,38827.0,,,,7574.4375,,268.52,,,,,,26.619,,,1762.46,,,,,420.95,2901.82,34.291,,,,,,,4319.25,,,,,,96.24,41.29,,51.701,835.75,,,14233.5625,
1982-02-18,,,160.31,,,38886.0,,,,7560.1875,,269.71,,,,,,26.566999999999997,,,1730.09,,,,,424.05,2849.95,34.398,,,,,,,4254.6875,,,,,,96.03,41.2,,51.06399999999999,834.4375,,,14145.625,
1982-02-19,,,159.36,,,38708.0,,,,7475.0,,270.78,,,,,,26.484,,,1707.89,,,,,422.91,2773.82,34.398,,,,,,,4135.5,,,,,,94.84,41.05,,50.268,829.75,,,14038.0625,
1982-02-22,,,156.77,,,38433.0,,,,7482.125,,269.38,,,,,,27.105,,,1705.58,,,,,413.92,2762.69,35.201,,,,,,,4016.375,,,,,,91.42,40.96,,48.983000000000004,823.6875,,,13891.4375,
1982-02-23,,,157.54,,,38886.0,,,,7418.25,,267.86,,,,,,27.011999999999997,,,1700.49,,,,,416.86,2746.0,34.813,,,,,,,4075.9375,,,,,,87.51,41.07,,47.972,825.375,,,13676.375,
1982-02-24,,,157.54,,,39220.0,,,,7397.875,,268.6,,,,,,27.249000000000002,,,1722.23,,,,,418.82,2825.5,35.094,,,,,,,4065.625,,,,,,85.62,40.87,,48.88,820.4375,,,13629.3125,
1982-02-25,,,156.88,,,38866.0,,,,7336.8125,,268.39,,,,,,27.115,,,1710.2,,,,,414.24,2833.25,34.799,,,,,,,4081.125,,,,,,88.77,40.94,,48.283,824.375,,,13648.125,
1982-02-26,,,159.29,,,38177.0,,,,7330.0,,267.03,,,,,,26.826,,,1685.69,,,,,411.63,2814.37,34.384,,,,,,,4122.5625,,,,,,88.21,41.25,,47.387,831.25,,,13798.625,
1982-03-01,,,159.04,,,37449.0,,,,7363.9375,,268.14,,,,,,26.96,,,1691.71,,,,,413.52,2841.4,34.465,,,,,,,4132.9375,,,,,,87.37,41.44,,48.223,834.25,,,13949.125,
1982-03-02,,,159.71,,,38000.0,,,,7397.875,,270.04,,,,,,27.456,,,1672.28,,,,,418.74,2843.19,35.0,,,,,,,4122.5625,,,,,,85.82,41.33,,47.746,833.5625,,,14090.25,
1982-03-03,,,154.3,,,37567.0,,,,7404.6875,,267.9,,,,,,27.415,,,1638.06,,,,,415.89,2876.78,35.094,,,,,,,4075.9375,,,,,,84.56,40.8,,46.791000000000004,815.8125,,,13911.5,
1982-03-04,,,155.96,,,38413.0,,,,7391.0625,,267.12,,,,,,27.684,,,1603.84,,,,,412.42,2893.67,35.83,,,,,,,4086.3125,,,,,,84.07,40.65,,45.776,818.125,,,13883.3125,
1982-03-05,,,154.71,,,38295.0,,,,7350.375,,266.33,,,,,,27.88,,,1555.28,,,,,411.0,2898.64,36.084,,,,,,,4003.4375,,,,,,83.51,40.6,,44.553000000000004,812.5625,,,13676.375,
1982-03-08,,,152.71,,,37980.0,,,,7282.5,,263.42,,,,,,27.684,,,1530.77,,,,,412.58,2947.14,35.816,,,,,,,3930.9375,,,,,,80.07,40.2,,42.762,803.0,,,13525.875,
1982-03-09,,,154.05,,,38394.0,,,,7248.5625,,266.29,,,,,,27.651999999999997,,,1553.89,,,,,416.68,2902.82,36.03,,,,,,,3993.0625,,,,,,80.07,40.2,,43.568000000000005,807.3125,,,13544.6875,
1982-03-10,,,154.96,,,38649.0,,,,7289.3125,,267.9,,,,,,27.456,,,1566.84,,,,,413.84,2914.54,35.763000000000005,,,,,,,4044.875,,,,,,81.2,40.29,,44.105,811.875,,,13478.8125,
1982-03-11,,,153.88,,,38512.0,,,,7330.0,,266.62,,,,,,27.518,,,1526.14,,,,,398.04,2837.62,35.681999999999995,,,,,,,3993.0625,,,,,,81.69,40.25,,43.538000000000004,809.9375,,,13234.25,
1982-03-12,,,153.13,,,38276.0,,,,7241.75,,266.66,,,,,,27.642,,,1478.05,,,,,384.93,2858.69,35.99,,,,,,,3930.9375,,,,,,78.11,39.74,,42.373999999999995,800.375,,,13036.75,
1982-03-15,,,156.3,,,38098.0,,,,7262.125,,269.75,,,,,,27.528000000000002,,,1508.57,,,,,388.57,2779.19,35.775999999999996,,,,,,,4055.25,,,,,,78.25,40.76,,43.747,824.375,,,13271.875,
1982-03-16,,,153.8,,,36465.0,,,,7255.375,,268.76,,,,,,27.694000000000003,,,1454.46,,,,,386.04,2699.69,35.641999999999996,,,,,,,4122.5625,,,,,,78.39,40.38,,42.762,812.1875,,,13290.6875,
1982-03-17,,,156.38,,,36032.0,,,,7309.625,,268.84,,,,,,28.182,,,1476.66,,,,,370.24,2640.66,35.95,,,,,,,4231.3125,,,,,,78.67,40.87,,43.12,823.6875,,,13460.0,
1982-03-18,,,158.04,,,35717.0,,,,7363.9375,,269.75,,,,,,28.054000000000002,,,1503.94,,,,,374.04,2572.88,35.897,,,,,,,4205.4375,,,,,,81.2,40.91,,43.508,829.625,,,13535.25,
1982-03-19,,,157.79,,,34576.0,,,,7370.75,,268.93,,,,,,27.97,,,1469.26,,,,,367.09,2613.43,35.629,,,,,,,4189.875,,,,,,80.29,40.89,,42.673,830.25,,,13629.3125,
1982-03-22,,,159.88,,,34596.0,,,,7391.0625,,272.46,,,,,,28.605999999999998,,,1501.17,,,,,369.61,2672.06,36.298,,,,,,,4148.4375,,,,,,79.93,41.0,,43.747,837.5,,,13920.9375,
1982-03-23,,,158.46,,,34241.0,,,,7343.5625,,272.5,,,,,,28.362,,,1512.27,,,,,372.61,2718.97,36.071,,,,,,,4096.6875,,,,,,81.2,40.96,,43.508,835.5625,,,14005.5625,
1982-03-24,,,159.13,,,33553.0,,,,7384.3125,,272.05,,,,,,28.458000000000002,,,1545.57,,,,,362.82,2570.1,36.338,,,,,,,4148.4375,,,,,,79.72,41.07,,44.105,842.125,,,13939.75,
1982-03-25,,,157.96,,,33631.0,,,,7377.5,,270.45,,,,,,28.203000000000003,,,1510.88,,,,,358.08,2503.52,36.204,,,,,,,4164.0,,,,,,78.18,40.96,,42.852,836.1875,,,13779.8125,
1982-03-26,,,156.3,,,32608.0,,,,7384.3125,,269.95,,,,,,28.447,,,1490.07,,,,,346.71,2529.75,36.606,,,,,,,4127.75,,,,,,76.15,40.69,,42.553000000000004,829.3125,,,13582.3125,
1982-03-29,,,157.63,,,32195.0,,,,7438.625,,272.3,,,,,,28.458000000000002,,,1495.95,,,,,354.77,2502.13,36.539,,,,,,,4205.4375,,,,,,77.41,40.62,,42.852,832.875,,,13732.8125,
1982-03-30,,,156.21,,,32136.0,,,,7445.375,,270.61,,,,,,28.468000000000004,,,1477.85,,,,,368.35,2629.73,36.539,,,,,,,4210.625,,,,,,77.62,40.65,,42.494,831.9375,,,13864.5,
1982-03-31,,,157.21,,,32234.0,,,,7445.375,,271.06,,,,,,28.404,,,1512.7,,,,,363.61,2555.19,36.713,,,,,,,4210.625,,,,,,76.92,41.6,,43.15,840.8125,,,13930.3125,
